nose-x,nose-y,nose-p,left_eye-x,left_eye-y,left_eye-p,right_eye-x,right_eye-y,right_eye-p,left_ear-x,left_ear-y,left_ear-p,right_ear-x,right_ear-y,right_ear-p,left_shoulder-x,left_shoulder-y,left_shoulder-p,right_shoulder-x,right_shoulder-y,right_shoulder-p,left_elbow-x,left_elbow-y,left_elbow-p,right_elbow-x,right_elbow-y,right_elbow-p,left_wrist-x,left_wrist-y,left_wrist-p,right_wrist-x,right_wrist-y,right_wrist-p,left_hip-x,left_hip-y,left_hip-p,right_hip-x,right_hip-y,right_hip-p,left_knee-x,left_knee-y,left_knee-p,right_knee-x,right_knee-y,right_knee-p,left_ankle-x,left_ankle-y,left_ankle-p,right_ankle-x,right_ankle-y,right_ankle-p,camera-position,subject-position,model,date,frame-id,class
0.3805459,0.4641353,0.51121795,0.41134027,0.4065566,0.41504627,0.3293024,0.47223902,0.60347396,0.525398,0.42522603,0.6882809,0.30998874,0.5537348,0.4860909,0.75466037,0.7632199,0.69910365,0.20095469,0.7447969,0.5581131,0.83457047,0.8585717,0.05490371,0.018947907,0.976605,0.047347654,0.5493651,0.60248935,0.05435427,0.2849272,0.4956423,0.029323628,0.80285174,0.86877745,0.059647597,0.788302,0.8853101,0.0331633,0.7868257,0.7828595,0.07564175,0.50680083,0.87060535,0.0635405,0.5256705,0.5474103,0.067993805,0.5217731,0.56045514,0.019085962,frontal,sitting,movenet_thunder,1705592315,90591e83-6323-4160-aeb4-f84f3ffa7b96,right
0.3819257,0.47592992,0.5850949,0.4090632,0.41227263,0.50960535,0.32771733,0.47725028,0.6652015,0.51916784,0.4239518,0.6727483,0.30727458,0.5528142,0.5119426,0.75910944,0.7672264,0.73935884,0.19808164,0.7496773,0.5541544,0.8341157,0.8595145,0.052897137,0.104424745,0.8714151,0.021865714,0.5454789,0.5928528,0.04219412,0.317807,0.55790913,0.020182373,0.82255983,0.8801398,0.07823598,0.79444206,0.885161,0.04536117,0.78690785,0.7832705,0.07171979,0.50929576,0.870405,0.051364694,0.5160936,0.5550226,0.061249927,0.98953795,0.980028,0.0697866,frontal,sitting,movenet_thunder,1705592315,090ceb11-86be-47f8-8e55-53cd54b1ce9b,right
0.36107114,0.47888088,0.5801187,0.38267964,0.41654035,0.6458476,0.3067823,0.47976363,0.5338421,0.4931143,0.42553106,0.67087704,0.2844726,0.5558933,0.53473055,0.74638885,0.75445175,0.79845923,0.18159887,0.7538043,0.563143,0.81741065,0.8612966,0.033282824,0.016620962,0.97569704,0.051412687,0.53026503,0.59551466,0.024416683,0.29687163,0.5587875,0.021420004,0.7811007,0.88563585,0.054124102,0.7725548,0.886908,0.040858246,0.7698927,0.7790602,0.041179765,0.49288464,0.8704618,0.05012418,0.49511936,0.55065536,0.04303776,0.51202434,0.4604182,0.019309396,frontal,sitting,movenet_thunder,1705592319,8e011c4c-a48c-4373-983f-0bd45822b5c3,right
0.36224255,0.47722566,0.5906362,0.38755253,0.4162838,0.60853183,0.30702788,0.47862554,0.6090018,0.49855828,0.42727298,0.64224464,0.28656554,0.5566166,0.5442313,0.7467735,0.7610003,0.7695392,0.18678537,0.75162965,0.54077566,0.8184082,0.85819435,0.033824343,0.016790502,0.9762954,0.048616048,0.5324847,0.5885638,0.022712417,0.29909664,0.56270075,0.024136838,0.7926338,0.88110054,0.071137965,0.7714217,0.8854299,0.037091244,0.7735111,0.7812669,0.050190702,0.1695521,0.7613774,0.049271833,0.4929578,0.54597086,0.04544365,0.5143988,0.46361962,0.016272208,frontal,sitting,movenet_thunder,1705592320,2de45681-1fae-4ec8-8a3d-d742c3de29ec,right
0.4247498,0.46423626,0.6418803,0.46892193,0.4090314,0.52002215,0.36556917,0.43787506,0.6618492,0.55987215,0.44773668,0.74021447,0.32378796,0.5146797,0.45369163,0.75488883,0.7636428,0.7536568,0.18302959,0.7547985,0.6381798,0.83107644,0.8604988,0.04394134,0.01590872,0.9734985,0.040271364,0.5360812,0.5838245,0.016090874,0.29834938,0.47242576,0.033610977,0.80454993,0.88377684,0.05094711,0.35113183,1.0313601,0.016558884,0.784746,0.77743113,0.06438843,0.49152967,0.8666804,0.063824855,0.47669774,0.5281449,0.03422282,0.4333041,0.5745206,0.021021131,frontal,sitting,movenet_thunder,1705592325,d33cf0e2-fd42-4f3c-ae99-068ad9c66045,half-right
0.4250586,0.4649734,0.62747973,0.46908495,0.40913928,0.5240662,0.364985,0.43841693,0.5528387,0.5596037,0.44655618,0.75609136,0.32388818,0.51465166,0.45401558,0.75117123,0.76534265,0.6759955,0.18664631,0.7545171,0.545687,0.77788347,0.77266467,0.015913634,0.01572738,0.9838274,0.040919494,0.536187,0.58570653,0.016640928,0.29651487,0.46997997,0.031673666,0.79433185,0.8867257,0.043900374,0.25412944,1.0044123,0.021620385,0.7760673,0.7765694,0.08053327,0.4943343,0.8652646,0.059866097,0.47564483,0.53213567,0.030353254,0.018986855,1.0030975,0.06619032,frontal,sitting,movenet_thunder,1705592326,fadafb6b-99d6-4e62-8617-80dfd4d88632,half-right
0.41312793,0.46471083,0.6689994,0.45227313,0.40826705,0.32242477,0.35653204,0.4436615,0.734286,0.54848707,0.44078934,0.6840187,0.31744826,0.52141905,0.5520227,0.7500412,0.7617859,0.71553147,0.18712497,0.7521181,0.56916493,0.8288554,0.85920316,0.03968401,0.01659857,0.97514445,0.04071876,0.5430444,0.5778728,0.013605725,0.2939128,0.4653947,0.031212065,0.80413246,0.88312477,0.047364604,0.2537824,1.0071323,0.018422516,0.78233844,0.779124,0.052251186,0.41952628,0.23230594,0.007244171,0.48847577,0.54137343,0.038602542,0.42931956,0.5420538,0.02239963,frontal,sitting,movenet_thunder,1705592327,51a98d07-82e2-4f9b-80d3-ede7e3f06134,half-right
0.42005438,0.46268862,0.6231623,0.4603887,0.4064568,0.65955156,0.3625924,0.44227487,0.606292,0.5552781,0.4422768,0.7580989,0.32122627,0.5207557,0.51588875,0.75240475,0.7674094,0.6923932,0.18494143,0.754646,0.5759069,0.8269689,0.8609375,0.038074754,0.013662791,0.983579,0.029667241,0.53753,0.585885,0.019489205,0.29345357,0.4535645,0.03819964,0.8069111,0.8827849,0.058601987,0.25334758,1.0059732,0.01837245,0.7735061,0.7806784,0.07893938,0.49363834,0.8672275,0.06830567,0.47813192,0.5339254,0.034032706,0.42838287,0.54391277,0.022039069,frontal,sitting,movenet_thunder,1705592328,8cfdd249-336b-4075-95dc-d92ae326e3a7,half-right
0.4800017,0.44768733,0.7512077,0.5374325,0.41052628,0.68426377,0.43363962,0.40640146,0.6458838,0.6035231,0.48034412,0.7310042,0.37198052,0.46554622,0.51788837,0.7671313,0.7737589,0.6972461,0.19261742,0.7542127,0.67282856,0.79840857,0.787257,0.04173452,0.09353198,0.55748945,0.004520273,0.59526485,0.532393,0.02788078,0.117140196,0.46064395,0.008613369,0.7945256,0.8691141,0.08946473,0.21832968,0.8995687,0.012124606,0.7900747,0.79275376,0.11973023,0.504655,0.8713213,0.06906584,0.5213439,0.66339314,0.02954977,0.5448718,0.47039247,0.04244981,frontal,sitting,movenet_thunder,1705592332,f19033a7-f6ee-4114-b315-f993d770d502,center
0.38869596,0.45820138,0.4856684,0.41681612,0.40156937,0.68100506,0.33607456,0.46010512,0.51595443,0.5307031,0.42633715,0.66148853,0.31424174,0.5526164,0.4529249,0.7548149,0.7625702,0.7133229,0.19850267,0.74982107,0.5919766,0.84138674,0.85943955,0.052532878,0.014346417,0.9829587,0.033354808,0.55565906,0.5929169,0.020378053,0.2648974,0.4811757,0.042679597,0.80768454,0.88428766,0.05700103,0.7151422,1.0275728,0.032389525,0.7885605,0.78015363,0.08144538,0.51171917,0.86673343,0.09027718,0.5203708,0.53318995,0.043583304,0.54410386,0.47602624,0.013235782,frontal,sitting,movenet_thunder,1705592334,4c23dc90-dc4b-4497-aa3e-5e4b80b5973d,right
0.3866371,0.47640625,0.57114905,0.4173403,0.41591126,0.65237564,0.3349884,0.4765858,0.51338494,0.52749956,0.42905208,0.7527871,0.31318235,0.5586724,0.4111748,0.7590114,0.7623161,0.74519116,0.19686666,0.75026244,0.54528445,0.83343667,0.8562126,0.048085343,0.17685051,0.73769325,0.006925741,0.55719554,0.6190337,0.04324324,0.2794726,0.49774444,0.03138395,0.7992934,0.8835553,0.053472444,0.794758,0.883985,0.039307285,0.7894027,0.7783479,0.080114536,0.5088484,0.867747,0.06367906,0.5256289,0.5580051,0.06034848,0.5223819,0.56857884,0.021163262,frontal,sitting,movenet_thunder,1705592335,d44c0ec3-c577-49a2-8e35-01c04fa71134,right
0.3843406,0.4745459,0.6113116,0.415015,0.41221908,0.63890404,0.32994175,0.4748063,0.5796835,0.5288448,0.42886084,0.76101446,0.30983138,0.5544085,0.44349328,0.76150346,0.76360637,0.7170681,0.19534527,0.7472089,0.57911676,0.83598125,0.85820436,0.046814073,0.17061855,0.7345737,0.010196741,0.5562453,0.6022848,0.020505477,0.28116813,0.4971318,0.03295122,0.80584484,0.86800456,0.06894892,0.8085836,0.87963414,0.05072081,0.7892111,0.78317827,0.055028223,0.508235,0.871471,0.052571576,0.5193572,0.54276055,0.04999029,0.99038,0.98908484,0.05116169,frontal,sitting,movenet_thunder,1705592335,f4603b31-5074-4360-ad26-05c6e848bfae,right
0.38609192,0.47021666,0.51920646,0.41511047,0.4085336,0.5068448,0.33128977,0.47346398,0.50235575,0.5304013,0.42837942,0.73615414,0.3121925,0.5582732,0.41635886,0.7592876,0.76287687,0.7586921,0.19921832,0.7447235,0.5930738,0.8323802,0.8557418,0.050816305,0.016316712,0.9753371,0.045356937,0.5533875,0.60013473,0.024543053,0.2830548,0.4961561,0.032208234,0.8031476,0.8686441,0.06115504,0.7892813,0.88545346,0.03942897,0.78997654,0.78143364,0.081714764,0.5098286,0.86837035,0.083063476,0.5226082,0.54418737,0.060192954,0.99100035,0.9831495,0.0554613,frontal,sitting,movenet_thunder,1705592336,637e0e57-258a-428c-9ca4-1ee60dc33def,right
0.3862215,0.4542867,0.43751916,0.41516846,0.3993657,0.6887324,0.3350416,0.45145926,0.3532232,0.52841526,0.4237241,0.64174676,0.31192508,0.54410076,0.391487,0.75710905,0.76829946,0.6738004,0.1971473,0.7511983,0.6145849,0.8405358,0.85769016,0.05224311,0.013506995,0.9824669,0.039574195,0.55112255,0.61328566,0.04911179,0.25998637,0.48539916,0.037992027,0.8037188,0.8697146,0.06352891,0.79493695,0.8838716,0.044023037,0.7920455,0.7793294,0.089724965,0.5094257,0.8664315,0.087918416,0.5136338,0.54838943,0.054162834,0.5429706,0.488923,0.014656174,frontal,sitting,movenet_thunder,1705592336,90edfe14-f451-4f6c-adac-a28e52f8885e,right
0.4553192,0.45170283,0.6170884,0.5006947,0.4011276,0.6552185,0.39575273,0.4218327,0.6758287,0.5813106,0.4580262,0.7351033,0.34502277,0.4950516,0.52690184,0.75776005,0.76826835,0.7625233,0.19455077,0.755832,0.6165324,0.8332907,0.85918486,0.041142013,0.0146034565,0.98528713,0.033901803,0.5745217,0.53385043,0.014565698,0.32518354,0.4923551,0.034408186,0.7791841,1.0156813,0.03824459,0.2530474,1.0072625,0.01841929,0.7893744,0.7824453,0.07330466,0.50652087,0.86551833,0.062330034,0.48181394,0.5115883,0.0257982,0.59100616,0.5015452,0.009677498,frontal,sitting,movenet_thunder,1705592339,24e4d6d3-a3d3-4805-90a9-86f5a6931e7f,half-right
0.4566493,0.452845,0.6172552,0.50150985,0.40275484,0.66180116,0.39682263,0.42241442,0.61440164,0.5826433,0.46005356,0.75172573,0.34513122,0.49593654,0.54041433,0.75867724,0.7708656,0.8071212,0.1935315,0.7534293,0.60866874,0.83167624,0.85882014,0.039117783,0.017847829,0.972936,0.036085427,0.57534105,0.5297168,0.013881706,0.3229658,0.49289075,0.035302937,0.8161614,0.8831539,0.049177468,0.32632983,1.0262295,0.022315007,0.78850156,0.7826466,0.083356954,0.50385845,0.8666549,0.04446815,0.47066426,0.6062448,0.03393668,0.4462739,0.5644809,0.019003745,frontal,sitting,movenet_thunder,1705592340,76f31a7e-c2af-4c03-8808-69a580e5d2ce,half-right
0.45143515,0.454071,0.45437905,0.4919677,0.39979923,0.7913503,0.3884249,0.42794102,0.723029,0.57564217,0.4454958,0.75216293,0.34019998,0.50807333,0.5495212,0.7542468,0.77296203,0.73390603,0.19643556,0.75274044,0.6063646,0.83196884,0.8613985,0.046526786,0.013365848,0.98431027,0.033445764,0.5630895,0.5753622,0.011558797,0.32735363,0.50853324,0.024867473,0.794564,0.8885456,0.04027383,0.33866408,1.0294788,0.017723337,0.7875003,0.7829474,0.08673533,0.51132333,0.8586101,0.081975594,0.45357737,0.5610322,0.027508417,0.98978317,0.9833076,0.054503266,frontal,sitting,movenet_thunder,1705592342,5cb5e87b-6409-4eb3-8659-7afecb16592c,half-right
0.45057717,0.45680442,0.44452646,0.49043527,0.40252295,0.7528096,0.38925797,0.43217826,0.6555442,0.57706904,0.4461129,0.59588665,0.34383142,0.5151342,0.44662112,0.7585495,0.7672936,0.78126913,0.19595848,0.7552743,0.6353028,0.8433031,0.85998875,0.04164097,0.015148465,0.98462254,0.040216617,0.56125706,0.57695997,0.0123793995,0.32872686,0.5120819,0.030063976,0.79444385,1.0151974,0.041266844,0.3267735,1.0268072,0.01875311,0.7889295,0.783007,0.0720905,0.4933117,0.8673328,0.058693465,0.5149323,0.54235286,0.03403224,0.5876183,0.4884551,0.009638662,frontal,sitting,movenet_thunder,1705592343,0f8a197a-2aca-4ef7-82af-e809b951b6f7,half-right
0.44806504,0.45982105,0.69446236,0.48729903,0.40598047,0.61408603,0.38581014,0.43432614,0.7062979,0.5768804,0.44813383,0.72463745,0.34244755,0.51665854,0.49845988,0.75489795,0.7693494,0.74708635,0.20093536,0.75510114,0.57464594,0.79099447,0.7744313,0.02113411,0.012992412,0.9829527,0.03425468,0.7650081,0.69989496,0.014510915,0.3269739,0.5144871,0.027407562,0.80288136,0.8840911,0.04617285,0.33819178,1.0261428,0.017993422,0.78951114,0.78074694,0.09710315,0.5133506,0.8637633,0.10907265,0.43982685,0.5156867,0.016485646,0.46288466,0.59868693,0.018269328,frontal,sitting,movenet_thunder,1705592345,8f93fd54-c5db-4754-9f1c-db536e1e6ba5,half-right
0.4495384,0.45883685,0.66996866,0.4877846,0.4028211,0.67896533,0.38625264,0.43356875,0.7071837,0.5771408,0.44544873,0.6082856,0.34213075,0.5164459,0.49544322,0.7584294,0.76599526,0.765808,0.19724935,0.7518229,0.5772294,0.8407555,0.86132085,0.040078983,0.0136418305,0.98344976,0.03287831,0.56176317,0.57510746,0.010202917,0.32089257,0.47423512,0.032657403,0.78255457,1.0180824,0.03241027,0.043551903,0.9789782,0.032780513,0.7890002,0.78327805,0.052810896,0.5048247,0.8689896,0.050603878,0.4543899,0.58287656,0.03614859,0.99091786,0.9970106,0.049192406,frontal,sitting,movenet_thunder,1705592346,2d771c27-c260-4ead-af23-41baf8e0d07e,half-right
0.4494213,0.46063742,0.67721236,0.48785684,0.40638626,0.6133925,0.38664648,0.43468305,0.6141926,0.57721454,0.44670695,0.70488685,0.34123984,0.5134922,0.4607543,0.7541956,0.7683947,0.7912787,0.19346562,0.7591666,0.530449,0.8384802,0.8623353,0.045505248,0.011697097,0.98068607,0.035288054,0.5634958,0.66218877,0.011240495,0.327315,0.5105206,0.027000945,0.7821912,1.0205134,0.030273857,0.23777422,0.9507295,0.020656463,0.7861774,0.78270584,0.06415507,0.5082442,0.861107,0.06229341,0.43939826,0.5154091,0.013018064,0.01871294,1.0024625,0.067507386,frontal,sitting,movenet_thunder,1705592346,35af1e58-b5ca-4c59-8b5b-bcf90a30efe0,half-right
0.4470024,0.4636735,0.71620667,0.48813045,0.40910828,0.5929394,0.38607877,0.4385651,0.72120345,0.57570493,0.4508236,0.69058436,0.34099665,0.51843363,0.51424015,0.7660071,0.7679836,0.7400542,0.19233617,0.75637114,0.5851686,0.7915931,0.7773514,0.019863741,0.0131474305,0.98540586,0.033998866,0.61346185,0.8278688,0.029982014,0.32732603,0.5121761,0.03662059,0.796457,0.8858129,0.053876013,0.3387719,1.025229,0.022332348,0.78881896,0.78747344,0.08334023,0.5063946,0.8688362,0.10004149,0.44223607,0.5234506,0.022988437,0.4441582,0.5926209,0.02474391,frontal,sitting,movenet_thunder,1705592347,6e8ecf79-0948-49be-9eb2-7a99eaf87964,half-right
0.45001772,0.4591878,0.6753552,0.49026027,0.40404266,0.7338283,0.38765535,0.43252695,0.72963977,0.57761943,0.44906446,0.5749885,0.34207863,0.51041996,0.48319358,0.7576557,0.7688839,0.7884026,0.19513737,0.7524959,0.55032045,0.84179425,0.8617265,0.043167606,0.015169919,0.9828898,0.04125993,0.56269634,0.573456,0.009689277,0.32858247,0.51304257,0.026418418,0.79630184,1.0181323,0.036682446,0.046715416,0.97946256,0.03616196,0.7872629,0.7836891,0.07531491,0.5046463,0.8680223,0.04432529,0.49409103,0.53069544,0.02985518,0.5812537,0.48786303,0.010201526,frontal,sitting,movenet_thunder,1705592347,17c312dd-3f74-44c0-b83f-6a961fd82165,half-right
0.43497223,0.46618703,0.5706547,0.47667602,0.40983397,0.68652207,0.37365732,0.43791923,0.4756984,0.5604667,0.44766924,0.7346489,0.32887888,0.51017237,0.48363662,0.75085646,0.7660329,0.75266165,0.17958814,0.7520087,0.60905266,0.78248173,0.7737208,0.024009781,0.018625105,0.973176,0.04374758,0.5467121,0.57240444,0.015285096,0.31395516,0.5142771,0.031662885,0.7794348,0.8887757,0.045245636,0.3403066,1.0260975,0.021499569,0.77234674,0.78331923,0.0918175,0.48668203,0.86700827,0.08243118,0.46862936,0.6486448,0.06316666,0.99142164,0.9841813,0.048231922,frontal,sitting,movenet_thunder,1705592351,2263b72e-cd2a-480e-9749-5609df6cad83,half-right
0.43547335,0.4670823,0.54710484,0.4786518,0.41101068,0.6932586,0.37544498,0.43958297,0.505056,0.5639016,0.4537556,0.55143267,0.3317772,0.5154893,0.4967023,0.751658,0.7638448,0.72038466,0.17919248,0.7508062,0.5929762,0.77716726,0.7758953,0.022955969,0.019744456,0.9742272,0.052781925,0.5499892,0.66137767,0.013028232,0.31640378,0.5142556,0.029476516,0.7906207,0.8848998,0.052427065,0.3398082,1.0256475,0.02384246,0.7802696,0.7843318,0.08662971,0.4905167,0.86577874,0.08990972,0.44618878,0.5151166,0.020484053,0.4330942,0.59777147,0.023209775,frontal,sitting,movenet_thunder,1705592351,3c6e8898-105d-495f-902f-ed88235475c5,half-right
0.5378006,0.4836246,0.5968722,0.59603864,0.45599154,0.62822837,0.49747956,0.41777417,0.62049687,0.62747186,0.51903135,0.6643934,0.40916762,0.44312507,0.7366241,0.7511047,0.7673305,0.71211696,0.18757835,0.7519714,0.5828136,0.787036,0.77433425,0.024894422,0.11380738,0.49543694,0.0027085633,0.6198826,0.6567407,0.014044095,0.15027712,0.47377178,0.0068541793,0.8028816,0.8840157,0.049768906,0.18952766,0.87788785,0.025341844,0.7856289,0.78279644,0.104453035,0.49082103,0.8673934,0.05879815,0.47551388,0.6266848,0.06771846,0.55392575,1.0222354,0.01382005,frontal,sitting,movenet_thunder,1705592355,a5e198d8-4ded-44c9-ba71-ec2bec7f11ec,half-left
0.5364594,0.48416227,0.61631703,0.59490347,0.4559346,0.5756163,0.49675483,0.41791326,0.58023804,0.6274341,0.51913464,0.6591811,0.4095951,0.44311726,0.62385315,0.75527394,0.7689967,0.7325723,0.19257006,0.7502197,0.52703196,0.7901012,0.7844446,0.030708529,0.016121551,0.98035777,0.037145704,0.6266023,0.6540912,0.012402438,0.15329267,0.47841275,0.0060718674,0.8033948,0.88223326,0.060702566,0.17755881,0.8841229,0.03502721,0.78737277,0.7876586,0.13499062,0.49022892,0.8663583,0.045077518,0.47397748,0.62523645,0.06262361,0.017997418,1.0040398,0.060360894,frontal,sitting,movenet_thunder,1705592355,2e3823e1-979b-4fb2-8b12-3947b8f38f43,half-left
0.53788996,0.4830894,0.57301384,0.59595335,0.45553473,0.61231804,0.4972384,0.41735506,0.6255968,0.6273851,0.5204267,0.67403674,0.4059566,0.44309002,0.6165892,0.75267196,0.7691086,0.6917898,0.19446766,0.75466585,0.5317423,0.78974676,0.7846575,0.039341424,0.016074747,0.9825424,0.04113185,0.6048651,0.6569404,0.02024698,0.1743388,0.48128897,0.007787272,0.7832972,0.8853174,0.06331361,0.1817137,0.88490117,0.023114264,0.7869886,0.7886333,0.14470194,0.49977288,0.866425,0.044554573,0.47467804,0.6242998,0.05727945,0.5957731,0.863039,0.004036682,frontal,sitting,movenet_thunder,1705592356,cebd909a-7447-4d5e-8573-0410e9c2a989,half-left
0.5874707,0.49127108,0.59721106,0.6397083,0.48427227,0.5234173,0.55629545,0.42442137,0.7306553,0.65113777,0.5637148,0.5255287,0.4444844,0.4327065,0.62993777,0.75324893,0.7725361,0.7144097,0.19866517,0.7481468,0.5268733,0.7528727,0.74854046,0.008014094,0.01732773,0.9816456,0.029686673,0.62967914,0.5943264,0.046017528,0.17365532,0.47395363,0.0038683324,0.74417895,1.0237867,0.049547732,0.19119436,0.8801717,0.06158878,0.7853845,0.78176534,0.08546951,0.17298439,0.7534522,0.060298335,0.97194386,0.9859942,0.031853907,0.5369219,1.0187054,0.013872061,frontal,sitting,movenet_thunder,1705592359,d6c7e783-25a2-4c6e-bc28-33a624f919dd,left
0.5841122,0.48867428,0.59602946,0.63849443,0.48255774,0.51592267,0.5521855,0.42189175,0.61575156,0.6489971,0.5617952,0.607833,0.44522148,0.4346561,0.6497833,0.76031697,0.77112365,0.7801799,0.1972216,0.7448536,0.5919698,0.7901719,0.77507985,0.030960163,0.021806741,0.9713397,0.044207554,0.62782216,0.5929752,0.04006016,0.17375366,0.47618744,0.005348271,0.7573396,1.01909,0.05078177,0.20431364,0.88298213,0.05997329,0.790745,0.7863355,0.079921454,0.49700236,0.8566116,0.038198058,0.9730474,0.9875823,0.03577942,0.5523299,1.0171069,0.011699128,frontal,sitting,movenet_thunder,1705592359,35c10840-2f86-47a6-9368-c98b4bc232d2,left
0.5893036,0.48915064,0.56365144,0.64198315,0.48303747,0.57843083,0.5565293,0.42315844,0.7066594,0.65371287,0.5621077,0.54418206,0.44393247,0.4362774,0.66857994,0.7536665,0.7747729,0.70562625,0.198176,0.7452557,0.5721238,0.79774946,0.78233165,0.037135947,0.02367965,0.97204936,0.04152981,0.6050351,0.67523277,0.015853215,0.4376248,0.4290109,0.018452207,0.7888833,0.8850605,0.056611806,0.19049285,0.8827213,0.046959817,0.78802556,0.7864618,0.12972802,0.50265163,0.8564605,0.05195906,0.5754887,0.60358304,0.050160415,0.56780225,1.0188416,0.012572477,frontal,sitting,movenet_thunder,1705592360,750de27c-8788-4537-9f02-22dafbef2cbd,left
0.59850734,0.5066793,0.60657775,0.6524002,0.49365267,0.71345794,0.56843805,0.4376726,0.626441,0.66613036,0.55454546,0.65133774,0.4540139,0.43346286,0.65460604,0.75757813,0.7747949,0.7138365,0.20263138,0.7409389,0.58022267,0.7999492,0.780975,0.055860486,0.0153111685,0.9837681,0.030139012,0.6512252,0.5982661,0.054909352,0.19077787,0.4798661,0.004834308,0.7890978,0.88208544,0.06967996,0.20362835,0.8805899,0.06108672,0.7938651,0.78307384,0.13686496,0.5108137,0.85542905,0.08334247,0.97270864,0.98692566,0.029781181,0.55433047,1.0206437,0.014914691,frontal,sitting,movenet_thunder,1705592361,339cc1f7-4836-4202-b942-9ead68bf5bbf,left
0.6030442,0.50700456,0.6286789,0.6550919,0.49359992,0.6597466,0.5721505,0.43789285,0.5702349,0.66374034,0.55559564,0.6193051,0.4547524,0.43454376,0.68850535,0.760607,0.7693175,0.739429,0.19892696,0.7412342,0.55630755,0.786913,0.774253,0.023498727,0.013902901,0.98068774,0.030915843,0.6303942,0.7235178,0.016275859,0.21764416,0.517586,0.0059600375,0.756519,1.0172224,0.06107038,0.18944359,0.8656803,0.07732248,0.7972121,0.78443426,0.116601,0.5080081,0.85671645,0.08631959,0.9722179,0.9866441,0.03082526,0.56852984,1.0193404,0.013077405,frontal,sitting,movenet_thunder,1705592362,e6c34d8a-fd94-4776-ad6a-491f06665f1d,left
0.57305604,0.4905451,0.5489835,0.63357306,0.48300973,0.6353948,0.5453367,0.42683813,0.6911687,0.6537504,0.56128186,0.61613077,0.45149666,0.43440107,0.65437967,0.76292515,0.7760676,0.76115394,0.2020279,0.7408664,0.5373917,0.7991071,0.7830177,0.031805452,0.016841028,0.9787514,0.03403029,0.6514667,0.5773238,0.061451644,0.13913551,0.46612006,0.0037678687,0.77295804,1.0151161,0.05672207,0.1908666,0.86435,0.070832536,0.7971377,0.79107976,0.10039228,0.4905524,0.86508965,0.049355328,0.6596634,0.57314074,0.04858242,0.5226415,1.0202155,0.012296737,frontal,sitting,movenet_thunder,1705592363,c8cb17b9-5f72-4953-af2b-a6f619989a83,left
0.5709571,0.49251008,0.5738299,0.63212335,0.48302233,0.6857798,0.54266167,0.42767566,0.6169103,0.6538995,0.56124014,0.6100468,0.4484629,0.433093,0.5670682,0.75767046,0.7678043,0.720647,0.20984577,0.7395539,0.50201535,0.7907131,0.77257115,0.027402041,0.11055079,0.867856,0.021884134,0.651599,0.57750416,0.06597883,0.14717513,0.4704667,0.0031673277,0.740398,1.0214598,0.0543403,0.20562486,0.8805697,0.0574102,0.79043967,0.7821029,0.085461944,0.17435925,0.74495935,0.09936867,0.66024697,0.57260484,0.04403725,0.52343595,1.020554,0.011808051,frontal,sitting,movenet_thunder,1705592364,ddd6cce3-c6b8-419b-8c89-0161699c4f37,left
0.53119,0.48658958,0.54669756,0.5930571,0.455191,0.5131225,0.49385336,0.4235801,0.48688066,0.632892,0.51955885,0.68386406,0.41015506,0.45018098,0.763246,0.7542855,0.77354765,0.72693676,0.19921832,0.74864215,0.5195917,0.7871793,0.77649707,0.02666558,0.021353094,0.9727925,0.051117398,0.62768865,0.54191077,0.045642845,0.12781668,0.47143492,0.005256667,0.7931305,0.88505137,0.0566178,0.18048196,0.88395965,0.021247834,0.78777987,0.78341985,0.12179212,0.4982006,0.8648307,0.06265754,0.5325902,0.66075194,0.045619562,0.018842913,1.0030612,0.06540686,frontal,sitting,movenet_thunder,1705592366,cdc50208-55f3-411c-92bf-d4a7d7806bc9,half-left
0.5303314,0.48819587,0.54068786,0.59278446,0.4553917,0.45350936,0.4950649,0.42182696,0.6059614,0.63532877,0.5185557,0.67665315,0.41234604,0.45046744,0.7606147,0.7594937,0.7709328,0.75306827,0.2022844,0.74505484,0.55707306,0.79006135,0.7753086,0.025049858,0.021357886,0.9715995,0.036765993,0.627493,0.5399802,0.042031996,0.12865245,0.45858768,0.006932217,0.79288614,0.8844362,0.06384457,0.20072782,0.88946956,0.029442001,0.7884397,0.78393227,0.12523392,0.17742531,0.7531868,0.04959336,0.6206205,0.81576693,0.007976131,0.019747272,1.0028154,0.064121746,frontal,sitting,movenet_thunder,1705592367,ea9e01b7-7e31-4726-a074-36ae664a8fd1,half-left
0.52833664,0.48667127,0.5555132,0.5913085,0.45557868,0.4366079,0.4915771,0.424685,0.5426139,0.6329891,0.5189645,0.5581796,0.41043958,0.44785747,0.7616019,0.75658315,0.77051055,0.73180497,0.2014025,0.75056607,0.5343874,0.79081553,0.78312904,0.024520418,0.01903004,0.9808255,0.04204222,0.59650046,0.6583652,0.015922472,0.12746368,0.4553947,0.0070467824,0.7301825,1.0238351,0.04198467,0.20341031,0.8901599,0.025014011,0.788202,0.78808653,0.10031188,0.497809,0.86424196,0.062502876,0.55123335,0.66397285,0.035685617,0.01845583,1.0040247,0.058789164,frontal,sitting,movenet_thunder,1705592367,aa37e1e4-d6dd-4ebf-b162-4611f46499c5,half-left
